Cust ID,Trans ID,Timestamp,Merchant Segment, Device ,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
19743,417D7FD0,2021-04-20 14:48:51,Travel, Web ,Netbanking,930,87405,12,2708,10823,65,2,Potential_Leavers
19744,B75BB328,2021-03-07 02:22:45,Fashion, Mobile ,EasyPay_Pay_Later,207,58508,9,1540,23988,90,2,Low
19745,ADD8EFF8,2021-05-28 08:52:30,Website-services, Mobile ,EasyPay_Pay_Later,933,11339,17,737,28243,86,2,Medium
19746,CB493F2C,2021-04-22 13:42:28,Travel, POS ,EasyPay_Cobrand_Card,2800,16923,28,6034,2566,11,6,Low
19747,77382ADA,2021-04-15 19:24:07,Pantry, Web ,Wallet,374,64972,10,767,11826,55,1,Medium
19748,1CD0B10B,2021-05-01 09:06:09,Website-services, Mobile ,EasyPay_Pay_Later,292,81525,12,1644,18636,88,1,Low
19749,3090109E,2021-06-10 07:46:10,Website-services, Web ,EasyPay_Pay_Later,260,30708,8,310,26650,80,1,Potential_Leavers
19750,96273440,2021-04-17 18:07:32,Pantry, Mobile ,EasyPay_Pay_Later,200,84381,4,1529,12757,91,1,Low
19751,15735D2D,2021-04-06 06:45:17,Travel, Web ,EasyPay_Cobrand_Card,2105,37580,21,30575,2916,21,7,High
19752,65AFDCB0,2021-03-26 22:07:17,Website-services, Mobile ,EasyPay_Pay_Later,200,48473,13,1087,29399,96,2,Medium
19753,36412E86,2021-04-16 03:44:01,Travel, Mobile ,EasyPay_Credit_Card,4894,26672,41,20402,4368,13,6,High
19754,CE776938,2021-05-13 08:54:20,Pantry, Mobile ,EasyPay_Pay_Later,170,68112,20,1276,20710,92,2,Low
19755,627E5899,2021-05-20 06:52:05,Others, Mobile ,EasyPay_Credit_Card,4037,35020,52,38251,2520,19,6,High
19756,E0911B06,2021-05-17 17:23:09,Travel, Mobile ,EasyPay_Credit_Card,4499,34060,51,6649,1051,14,6,High
19757,EBEA94A9,2021-03-22 14:58:41,Travel, Web ,EasyPay_Credit_Card,4771,84095,41,19482,2971,11,3,High
19758,A2540389,2021-04-27 18:46:33,Electronics, Mobile ,EasyPay_Pay_Later,770,84575,19,1575,18159,95,2,Low
19759,F348AD82,2021-03-23 10:23:02,Pantry, Mobile ,EasyPay_Pay_Later,335,59608,7,1720,18000,87,1,Medium
19760,7B0BCE25,2021-04-02 06:35:41,Pantry, Mobile ,EasyPay_Pay_Later,165,53551,19,938,29216,95,2,Potential_Leavers
19761,96A7CE7D,2021-04-20 16:18:03,Travel, Mobile ,Netbanking,1915,58970,13,4243,15246,48,2,Medium
19762,060D5AE8,2021-03-01 13:22:01,Travel, Mobile ,EasyPay_Credit_Card,4373,58198,48,24653,2024,13,4,Medium
19763,6E9B3310,2021-04-06 07:56:31,Electronics, Web ,Wallet,732,81525,17,6505,9125,62,0,Medium
19764,1AF697A2,2021-03-07 14:47:07,Website-services, Web ,Wallet,452,50772,17,3988,11849,52,0,Medium
19765,1E3FA76A,2021-04-09 00:46:34,Website-services, Mobile ,EasyPay_Pay_Later,826,60056,18,947,25333,78,2,Low
19766,233CCA22,2021-05-27 07:30:40,Fashion, Mobile ,EasyPay_Pay_Later,149,24313,19,879,12958,94,2,Potential_Leavers
19767,4205BF8C,2021-03-20 10:54:56,Pantry, Web ,EasyPay_Pay_Later,180,57689,3,629,22682,77,1,Medium
19768,3F746B2F,2021-04-25 06:53:40,Website-services, Mobile ,Debit_Card,717,79151,16,1131,11843,78,3,Medium
19769,EF1168A8,2021-05-14 13:57:50,Travel, Web ,Netbanking,1578,31578,14,2066,17342,44,1,Medium
19770,0FAAE0A1,2021-04-01 16:43:25,Travel, Web ,Debit_Card,785,84680,24,2125,20261,81,1,Medium
19771,404BB5B2,2021-06-02 01:07:39,Website-services, Mobile ,Netbanking,545,41208,4,3894,9960,43,2,Potential_Leavers
19772,8AF2ABF3,2021-05-23 08:32:52,Pantry, Mobile ,EasyPay_Pay_Later,99,54158,20,1269,15346,83,2,Medium
19773,A18847A8,2021-04-10 04:35:46,Travel, Mobile ,EasyPay_Credit_Card,3743,74229,34,22682,4117,15,5,High
19774,B75688C4,2021-03-04 11:28:59,Travel, Web ,EasyPay_Cobrand_Card,3867,40914,21,4138,2283,10,6,Potential_Leavers
19775,5389EDE6,2021-03-31 18:02:07,Travel, Mobile ,Debit_Card,773,79429,23,1336,12920,84,1,Medium
19776,CDB43AAB,2021-03-28 01:43:59,Travel, Mobile ,EasyPay_Credit_Card,3968,12683,43,33716,4340,12,4,High
19777,C37DF137,2021-04-19 14:42:50,Website-services, Mobile ,EasyPay_Pay_Later,116,17748,16,1348,15600,90,1,Potential_Leavers
19778,9C61D1A2,2021-06-07 15:27:11,Fashion, Web ,Wallet,203,34060,13,4664,11309,68,0,Medium
19779,5188E83F,2021-03-30 12:15:46,Travel, Mobile ,EasyPay_Cobrand_Card,2724,61655,25,32037,3279,6,7,Low
19780,A48DED0F,2021-04-06 14:45:44,Website-services, Mobile ,EasyPay_Pay_Later,150,56798,12,321,23137,90,2,Potential_Leavers
19781,5B2BC7EB,2021-04-10 08:25:59,Travel, Web ,Debit_Card,2284,33464,3,2319,14482,64,1,Potential_Leavers
19782,61E67C63,2021-04-06 03:16:55,Travel, Web ,Debit_Card,3994,39677,2,1067,14825,50,3,Medium
19783,F69DFB7F,2021-03-06 21:53:22,Website-services, Mobile ,EasyPay_Pay_Later,323,38721,11,817,26485,78,1,Low
19784,47A0628A,2021-05-03 21:05:02,Fashion, Mobile ,EasyPay_Pay_Later,194,38659,7,1253,15223,77,1,Potential_Leavers
19785,1A3278A8,2021-05-05 04:29:19,Website-services, Web ,Wallet,247,29717,18,7457,10245,69,0,Medium
19786,957B7619,2021-03-02 06:59:55,Website-services, Web ,Wallet,874,46343,13,5636,10505,51,0,Low
19787,5D37219B,2021-03-07 12:41:23,Travel, Mobile ,EasyPay_Cobrand_Card,3813,27319,40,4178,1921,13,4,Medium
19788,63C164F0,2021-05-25 23:10:04,Fashion, Mobile ,EasyPay_Pay_Later,107,36134,9,1394,13225,81,2,Low
19789,0FEE8CF0,2021-05-17 22:37:06,Travel, Web ,EasyPay_Credit_Card,4979,50772,46,4469,2439,19,5,High
19790,F1CB3443,2021-04-15 05:55:18,Electronics, Mobile ,EasyPay_Pay_Later,153,36134,10,734,29858,90,1,Low
19791,3A407C37,2021-03-24 21:26:33,Website-services, Mobile ,EasyPay_Pay_Later,616,74348,9,1038,28701,89,2,Potential_Leavers
19792,D462CAA8,2021-05-04 18:47:06,Pantry, Mobile ,EasyPay_Pay_Later,143,68112,18,538,16486,85,1,Low
19793,4F02D11E,2021-05-14 18:37:34,Fashion, Web ,EasyPay_Pay_Later,74,22215,7,1027,16128,100,2,Potential_Leavers
19794,18BF5918,2021-05-18 13:54:58,Website-services, Web ,Netbanking,339,77789,10,2259,12278,43,3,Low
19795,8358130A,2021-04-30 11:29:24,Fashion, Web ,Netbanking,238,43077,13,5376,15211,60,1,Potential_Leavers
19796,D7B0ADAD,2021-03-06 06:02:28,Fashion, Mobile ,EasyPay_Pay_Later,76,55545,10,1709,21174,86,2,Medium
19797,8E7CE367,2021-03-06 17:30:16,Travel, Mobile ,EasyPay_Credit_Card,4557,84575,37,4108,1442,19,6,High
19798,7FAA839D,2021-04-07 23:18:12,Fashion, Mobile ,EasyPay_Pay_Later,141,84553,15,699,23261,83,1,Low
19799,88E28F58,2021-03-04 08:16:03,Others, Mobile ,EasyPay_Credit_Card,2747,80941,50,5870,1959,17,6,High
19800,B1141B2C,2021-03-15 01:38:57,Website-services, Web ,Wallet,296,38427,18,2893,11634,64,0,High
19801,3EFB0D29,2021-04-02 15:25:35,Pantry, Mobile ,EasyPay_Pay_Later,41,82150,10,729,13585,90,1,Low
19802,A2AFA763,2021-05-30 03:38:38,Travel, Web ,EasyPay_Credit_Card,4966,42434,46,32907,1003,12,4,Medium
19803,77E6DC3F,2021-04-14 04:01:04,Fashion, Mobile ,EasyPay_Pay_Later,86,88085,4,336,19085,81,1,Low
19804,0CA61604,2021-05-01 04:40:49,Pantry, Mobile ,Netbanking,256,77010,6,2962,8640,63,1,Potential_Leavers
19805,C2DF0908,2021-04-15 21:42:31,Website-services, Mobile ,Netbanking,223,53259,12,2178,12300,49,3,Medium
19806,C03234FC,2021-04-01 01:59:31,Electronics, Web ,Wallet,631,78342,12,3898,10190,68,0,Medium
19807,39A49B0A,2021-06-07 14:40:53,Fashion, Mobile ,EasyPay_Pay_Later,145,45033,13,1248,29361,81,2,Medium
19808,34DA058E,2021-05-03 23:30:08,Pantry, Web ,Netbanking,400,20516,14,5065,11380,47,2,Medium
19809,8DAD4B6F,2021-05-15 17:21:14,Website-services, Mobile ,Netbanking,236,46494,6,4441,14766,45,1,Low
19810,0913E7B5,2021-03-16 20:36:52,Pantry, Mobile ,EasyPay_Pay_Later,266,63837,2,1765,23665,92,1,Low
19811,E81DE748,2021-04-07 14:38:54,Travel, Mobile ,EasyPay_Credit_Card,4175,51555,54,40763,2757,13,6,Medium
19812,6D512155,2021-04-17 12:43:25,Fashion, Mobile ,EasyPay_Pay_Later,58,36364,8,1163,26883,95,2,Potential_Leavers
19813,37DA9CFD,2021-04-06 14:32:00,Website-services, Web ,Netbanking,659,63222,12,4397,10362,53,3,Medium
19814,1D12EE97,2021-03-25 17:05:12,Pantry, Web ,Netbanking,352,14741,6,4418,9446,57,3,Low
19815,B546B170,2021-06-03 14:58:50,Website-services, Web ,Debit_Card,1000,66712,20,2178,21533,85,1,Medium
19816,9E687335,2021-05-29 20:50:18,Website-services, Web ,Wallet,434,27572,16,6431,10576,54,1,Potential_Leavers
19817,8FCDC80E,2021-06-01 18:57:36,Fashion, Web ,Wallet,245,73088,13,6669,10374,58,1,Potential_Leavers
19818,188E6F78,2021-05-09 17:12:25,Travel, Web ,EasyPay_Credit_Card,4245,42933,38,3995,3727,17,6,High
19819,5E1E32D4,2021-03-14 01:19:33,Travel, Web ,Debit_Card,2123,68112,2,2204,15327,67,1,Low
19820,1636EF29,2021-04-07 04:40:53,Fashion, Mobile ,EasyPay_Pay_Later,173,10197,17,735,25834,77,1,Potential_Leavers
19821,7A440ADC,2021-06-03 09:59:52,Electronics, Web ,Wallet,992,67080,15,4514,9625,52,0,High
19822,5C61B009,2021-04-03 18:29:33,Fashion, Mobile ,EasyPay_Pay_Later,226,18977,10,569,29146,77,2,Medium
19823,6E5BB331,2021-05-25 17:27:19,Fashion, Mobile ,EasyPay_Pay_Later,167,49859,11,1526,25226,88,2,Medium
19824,DAB34F1E,2021-06-04 21:57:32,Travel, POS ,EasyPay_Cobrand_Card,2246,14866,34,17746,2930,17,5,Medium
19825,ED294654,2021-06-10 10:40:10,Electronics, Web ,Netbanking,210,75002,1,2831,16448,63,1,Medium
19826,7D1CCD6E,2021-04-26 09:04:29,Website-services, Web ,Wallet,963,63396,18,4053,9461,50,0,High
19827,02E50E1D,2021-03-19 21:33:38,Fashion, Mobile ,Netbanking,214,61714,3,5162,13334,57,2,Medium
19828,803A4C74,2021-04-30 13:02:47,Travel, Web ,Debit_Card,2715,55518,18,1246,12540,53,3,Low
19829,49F37E09,2021-06-09 04:19:43,Travel, Web ,EasyPay_Credit_Card,1735,60312,44,20241,4099,13,3,Medium
19830,7DAD75E5,2021-05-20 04:51:36,Travel, Web ,EasyPay_Credit_Card,4870,51283,40,16758,3288,18,6,Medium
19831,51CDB50E,2021-05-09 12:08:46,Travel, Mobile ,Debit_Card,3484,37804,8,2370,20935,50,3,Medium
19832,D29A2D5F,2021-03-26 07:19:19,Pantry, Web ,Netbanking,383,66712,1,1884,16730,52,1,Potential_Leavers
19833,5B263AC0,2021-03-11 14:52:10,Website-services, Web ,Netbanking,363,64363,1,4813,17397,42,1,Medium
19834,97364095,2021-04-21 06:44:28,Others, Mobile ,EasyPay_Credit_Card,3530,23568,56,21104,1082,11,4,High
19835,14C1137E,2021-03-04 10:28:45,Fashion, Mobile ,EasyPay_Pay_Later,107,84185,16,756,24945,84,2,Potential_Leavers
19836,8BCE3773,2021-05-18 19:32:48,Travel, Web ,EasyPay_Credit_Card,2338,34060,48,7749,4147,18,5,High
19837,D81DFE28,2021-05-23 17:35:43,Travel, Mobile ,EasyPay_Cobrand_Card,1776,42679,34,25039,2346,13,6,Low
19838,2CD5A422,2021-05-08 08:01:30,Fashion, Web ,EasyPay_Pay_Later,188,26436,14,505,20804,87,2,Low
19839,3F06996B,2021-03-08 10:52:38,Website-services, Web ,EasyPay_Pay_Later,422,29155,6,1693,27126,93,1,Potential_Leavers
19840,671AF4CB,2021-04-18 17:41:01,Travel, Mobile ,Netbanking,1889,59608,9,2186,10636,53,1,Low
19841,ABB51D69,2021-04-26 09:33:54,Travel, Web ,EasyPay_Credit_Card,4707,25282,45,6564,3515,12,4,Medium
19842,46C2A16A,2021-03-21 22:50:11,Fashion, Mobile ,EasyPay_Pay_Later,67,81622,9,648,29961,100,2,Potential_Leavers
19843,5100CD80,2021-04-10 09:02:06,Pantry, Mobile ,EasyPay_Pay_Later,21,23568,5,1323,19632,96,1,Medium
19844,C3A6F783,2021-05-07 14:42:12,Fashion, Web ,Netbanking,228,63686,6,4960,11971,56,2,Medium
19845,E52670F4,2021-04-22 23:14:03,Fashion, Mobile ,EasyPay_Pay_Later,73,51283,8,270,22785,98,2,Potential_Leavers
19846,AD64FD55,2021-04-13 03:41:09,Travel, Mobile ,EasyPay_Credit_Card,3417,77439,40,17940,2903,17,3,Medium
19847,6802B6A6,2021-05-30 17:18:20,Website-services, Web ,Wallet,415,74373,5,6758,9263,63,1,Medium
19848,8C76C83E,2021-05-07 16:06:13,Website-services, Web ,Wallet,294,49054,15,2385,10018,52,0,Medium
19849,4E797664,2021-03-30 20:56:21,Fashion, Mobile ,EasyPay_Pay_Later,222,60056,20,233,24106,98,2,Low
19850,190AC6AD,2021-04-26 03:57:30,Others, Web ,Debit_Card,1067,42143,13,1469,13215,72,2,Potential_Leavers
19851,E679E19C,2021-05-04 12:05:25,Website-services, Mobile ,EasyPay_Pay_Later,720,68772,5,815,29512,89,2,Medium
19852,93BD921C,2021-05-13 07:51:50,Travel, Web ,Debit_Card,2920,25282,5,2159,18635,58,1,Medium
19853,C461E6B4,2021-03-02 03:09:26,Fashion, Mobile ,EasyPay_Pay_Later,80,54634,2,449,22407,92,2,Potential_Leavers
19854,7D787C23,2021-06-08 13:51:09,Fashion, Web ,EasyPay_Pay_Later,85,81622,2,1565,19030,86,2,Medium
19855,7122FB42,2021-03-23 18:20:31,Electronics, Mobile ,Debit_Card,853,34601,4,1264,13835,55,1,Medium
19856,54D58A4F,2021-06-09 01:21:32,Electronics, Web ,Netbanking,330,79506,3,4381,10933,47,3,High
19857,50FB5BE1,2021-04-03 08:46:06,Fashion, Web ,Netbanking,239,75115,11,4240,10510,42,2,Medium
19858,349A8178,2021-04-18 01:32:30,Travel, Mobile ,EasyPay_Cobrand_Card,2752,18724,24,26710,1910,22,6,Low
19859,45CCBF59,2021-06-06 10:00:37,Website-services, Web ,Wallet,628,61692,10,3483,10642,64,1,Medium
19860,01EB9313,2021-05-16 04:58:16,Website-services, Mobile ,EasyPay_Pay_Later,690,66540,2,1350,20812,81,2,Potential_Leavers
19861,5E0BAED1,2021-06-03 16:32:44,Travel, Web ,Debit_Card,1286,54634,19,1561,18896,54,2,Medium
19862,18AA6E09,2021-03-13 12:21:36,Website-services, Web ,Wallet,739,74348,16,2618,10706,51,1,Medium
19863,323EDF34,2021-05-08 19:23:49,Website-services, Web ,Debit_Card,912,69286,21,1440,22069,78,1,Medium
19864,D9737601,2021-06-08 15:14:40,Travel, Mobile ,EasyPay_Credit_Card,4083,63396,47,12812,2687,18,4,Medium
19865,C873D91E,2021-03-20 05:57:20,Website-services, Web ,Wallet,674,27760,17,6302,10820,68,0,Medium
19866,E30D9995,2021-06-08 14:48:26,Fashion, Web ,EasyPay_Pay_Later,188,14224,20,351,26923,94,1,Potential_Leavers
19867,82D9FEDD,2021-03-19 10:15:29,Electronics, Web ,Debit_Card,1114,85409,4,2211,22219,67,1,Medium
19868,394931C6,2021-03-03 22:25:07,Pantry, Mobile ,EasyPay_Pay_Later,42,52565,14,1042,16775,77,2,Medium
19869,673843A5,2021-04-21 14:05:28,Fashion, Mobile ,EasyPay_Pay_Later,126,57638,10,215,23155,100,2,Low
19870,55C9BDFB,2021-06-07 11:49:58,Pantry, Web ,EasyPay_Pay_Later,61,24132,8,1651,18813,79,1,Low
19871,66E88742,2021-05-25 02:45:23,Travel, Web ,EasyPay_Credit_Card,2788,47248,41,36708,2151,16,5,High
19872,F23B32FD,2021-04-19 03:40:09,Fashion, Mobile ,EasyPay_Pay_Later,110,59118,5,1338,15639,76,1,Low
19873,4FE4B857,2021-03-21 17:25:45,Fashion, Mobile ,EasyPay_Pay_Later,104,62457,19,1162,12841,80,2,Low
19874,7EE87492,2021-04-16 04:09:22,Website-services, Web ,Netbanking,848,35024,14,5721,13087,60,1,Low
19875,092EEB45,2021-03-09 12:31:38,Fashion, Web ,EasyPay_Pay_Later,172,64931,19,268,13704,87,1,Potential_Leavers
19876,CB00C2ED,2021-05-03 11:22:30,Pantry, Mobile ,EasyPay_Pay_Later,91,20103,7,1146,24720,94,1,Medium
19877,05F9906B,2021-04-24 11:07:19,Website-services, Mobile ,EasyPay_Pay_Later,295,78225,18,1072,16314,85,1,Medium
19878,82ED09B9,2021-03-03 04:23:45,Travel, Web ,Debit_Card,3916,30771,15,2380,14682,71,3,Low
19879,6D95D803,2021-03-25 17:38:35,Travel, Web ,Netbanking,2135,10756,14,5113,11805,61,2,Medium
19880,9500E7C1,2021-04-15 23:37:01,Fashion, Web ,EasyPay_Pay_Later,125,21169,17,596,12820,88,2,Medium
19881,055DB3D1,2021-03-12 02:01:14,Fashion, Mobile ,EasyPay_Pay_Later,134,56003,7,886,27631,92,2,Potential_Leavers
19882,FC136C97,2021-04-15 19:46:34,Pantry, Web ,Netbanking,226,60941,7,5989,12689,57,1,Medium
19883,EC39432A,2021-06-02 17:32:11,Website-services, Web ,Wallet,822,80447,15,4662,11622,61,1,Potential_Leavers
19884,6F8C53ED,2021-06-05 00:18:09,Website-services, Web ,Debit_Card,896,58970,22,1630,18372,55,1,Potential_Leavers
19885,A1EB7DBD,2021-04-11 19:38:03,Fashion, Web ,EasyPay_Pay_Later,134,89217,10,706,27412,99,2,Medium
19886,909E521C,2021-03-01 10:37:37,Electronics, Web ,Netbanking,751,42679,14,4772,10924,59,2,High
19887,AFE1453A,2021-03-06 17:35:11,Fashion, Mobile ,EasyPay_Pay_Later,243,79151,13,1175,12725,90,2,Medium
19888,1D88D0B1,2021-04-29 04:19:47,Electronics, Mobile ,EasyPay_Pay_Later,146,77803,18,1561,19245,99,2,Low
19889,C3FF4351,2021-03-09 05:21:25,Website-services, Mobile ,EasyPay_Pay_Later,136,40647,13,1636,12238,94,2,Medium
19890,D3419542,2021-05-24 13:47:30,Fashion, Mobile ,EasyPay_Pay_Later,105,51434,11,1723,29422,84,1,Medium
19891,C16C8EAB,2021-03-07 14:14:09,Electronics, Web ,EasyPay_Pay_Later,138,36364,18,1565,25608,100,1,Medium
19892,E4ADDF1F,2021-05-12 13:43:32,Travel, Web ,Wallet,926,82121,16,776,10999,64,0,Potential_Leavers
19893,29DFCBB4,2021-04-19 22:48:09,Fashion, Mobile ,Netbanking,234,15309,11,1642,15316,64,3,Low
19894,6F275360,2021-03-22 23:57:12,Website-services, Mobile ,Netbanking,822,87386,10,3868,8590,56,2,Medium
19895,C1FF64D7,2021-05-13 02:09:55,Electronics, Web ,Wallet,713,58313,9,6750,10405,51,1,Potential_Leavers
19896,8EFCE1DC,2021-03-26 05:22:42,Fashion, Web ,EasyPay_Pay_Later,114,15553,9,1559,22031,81,1,Potential_Leavers
19897,6640E692,2021-04-17 13:33:27,Pantry, Mobile ,EasyPay_Pay_Later,74,30444,9,1130,23770,79,1,Low
19898,77BB499D,2021-04-10 12:50:46,Travel, POS ,EasyPay_Cobrand_Card,2135,60411,34,30977,2673,8,8,High
19899,3E556B18,2021-03-20 15:00:48,Fashion, Mobile ,EasyPay_Pay_Later,105,78388,10,675,14019,88,1,Medium
19900,8F5115D5,2021-03-23 18:17:40,Fashion, Web ,Wallet,214,55518,9,2367,10563,65,1,Potential_Leavers
19901,3A5FE920,2021-04-01 21:05:34,Website-services, Mobile ,Netbanking,278,16337,13,5596,9989,65,2,Medium
19902,B42C167C,2021-03-17 12:19:46,Fashion, Web ,EasyPay_Pay_Later,168,40647,5,236,25106,88,2,Potential_Leavers
19903,8D9E98C4,2021-05-24 02:39:18,Website-services, Mobile ,EasyPay_Pay_Later,635,39280,20,1147,19703,77,2,Low
19904,2F796C48,2021-05-04 14:21:03,Travel, POS ,EasyPay_Cobrand_Card,3506,51477,30,25125,1840,22,7,High
19905,07452C52,2021-05-30 00:39:55,Pantry, Mobile ,EasyPay_Pay_Later,391,78388,5,476,23924,75,1,Low
19906,C799408B,2021-06-05 14:39:11,Travel, Web ,EasyPay_Credit_Card,3460,51960,41,38525,4139,19,6,Medium
19907,DE29EA08,2021-05-06 10:57:08,Fashion, Mobile ,EasyPay_Pay_Later,198,22516,17,813,24348,84,1,Medium
19908,1251144F,2021-05-18 21:54:20,Website-services, Mobile ,EasyPay_Pay_Later,113,10256,15,958,17461,83,1,Low
19909,F898DABA,2021-03-16 22:58:22,Travel, POS ,EasyPay_Cobrand_Card,2329,40729,42,25178,2666,23,8,Medium
19910,9036F071,2021-05-19 10:48:37,Pantry, Mobile ,EasyPay_Pay_Later,88,68112,16,1616,23143,83,1,Potential_Leavers
19911,379516A3,2021-03-02 10:12:56,Pantry, Web ,EasyPay_Pay_Later,235,40729,12,697,22925,82,2,Low
19912,FB98F280,2021-04-24 07:59:55,Website-services, Web ,EasyPay_Pay_Later,782,84680,19,1105,22944,88,2,Potential_Leavers
19913,52A145D6,2021-04-15 10:45:10,Electronics, Web ,Debit_Card,987,83847,19,1609,12104,62,2,Low
19914,2872879A,2021-03-29 17:33:42,Electronics, Web ,Debit_Card,1154,59853,6,1169,13976,81,3,Medium
19915,8AE7FF98,2021-03-25 16:28:42,Website-services, Mobile ,EasyPay_Pay_Later,606,64900,12,1253,17445,88,1,Medium
19916,508337F5,2021-05-11 16:11:40,Electronics, Web ,Wallet,426,64558,7,3912,10699,63,0,Potential_Leavers
19917,56533A76,2021-04-18 06:05:49,Travel, Web ,Netbanking,1334,22083,12,5179,15184,50,3,Low
19918,A96B0DE3,2021-06-02 14:27:28,Pantry, Web ,Wallet,344,67202,8,960,11796,50,0,Medium
19919,154E55C6,2021-05-28 19:33:08,Electronics, Web ,Netbanking,392,41570,4,2317,13876,65,2,Potential_Leavers
19920,4A34EA88,2021-03-14 11:36:17,Pantry, Web ,Netbanking,335,46494,7,4569,18069,53,2,High
19921,3CC9EE06,2021-03-21 13:38:30,Fashion, Web ,Wallet,250,62929,18,6365,11304,53,1,Potential_Leavers
19922,33AAFE4C,2021-05-17 08:56:07,Website-services, Web ,Wallet,578,62718,10,5634,9264,58,1,Low
19923,E5A088C8,2021-06-09 13:13:33,Website-services, Mobile ,Netbanking,420,83048,15,2970,13013,48,2,Low
19924,6B689CE7,2021-03-19 08:47:42,Travel, Web ,Debit_Card,993,47248,24,1938,14247,50,2,Medium
19925,AB7159DC,2021-05-05 11:14:44,Website-services, Web ,EasyPay_Pay_Later,535,41682,16,1316,15494,92,1,Medium
19926,AB001AB4,2021-05-04 12:48:12,Fashion, Mobile ,EasyPay_Pay_Later,183,39280,10,673,16248,87,1,Potential_Leavers
19927,208533E4,2021-05-10 04:46:44,Pantry, Mobile ,EasyPay_Pay_Later,138,42514,15,1279,19924,95,1,Potential_Leavers
19928,B5368DD0,2021-04-12 17:21:15,Fashion, Mobile ,EasyPay_Pay_Later,105,74392,7,1062,14303,100,1,Medium
19929,C109FA6B,2021-04-23 16:00:36,Fashion, Mobile ,EasyPay_Pay_Later,79,62976,12,1346,15376,93,2,Medium
19930,F3E0615B,2021-06-09 10:14:52,Website-services, Web ,Wallet,364,80691,8,5117,9473,54,0,Potential_Leavers
19931,DA8AA556,2021-03-22 03:11:58,Travel, Web ,EasyPay_Credit_Card,2496,75407,56,24692,2015,22,4,High
19932,C880D93C,2021-04-12 20:27:21,Website-services, Web ,EasyPay_Pay_Later,164,15554,2,1614,26008,94,2,Medium
19933,3BCB8E76,2021-05-13 18:24:04,Electronics, Web ,Debit_Card,626,49859,15,1947,21196,57,3,Low
19934,02C41FFD,2021-03-09 08:13:16,Travel, Mobile ,EasyPay_Credit_Card,4751,56046,39,9522,4372,15,4,High
19935,3CCE2B44,2021-03-29 12:41:22,Fashion, Mobile ,Netbanking,249,79799,15,5309,8915,44,3,High
19936,923168CD,2021-03-28 08:02:03,Fashion, Mobile ,EasyPay_Pay_Later,120,53415,8,1086,27090,91,2,Potential_Leavers
19937,3635713C,2021-03-11 12:51:40,Website-services, Mobile ,Netbanking,305,15553,14,3435,19202,64,3,High
19938,0D88F449,2021-04-29 07:17:59,Travel, Web ,EasyPay_Credit_Card,4378,34147,50,14469,2510,14,5,Medium
19939,7FEA0D6F,2021-04-06 22:00:43,Website-services, Web ,Netbanking,495,67904,7,3842,10256,47,2,High
19940,E6B71552,2021-03-08 09:23:48,Pantry, Mobile ,EasyPay_Pay_Later,192,56488,8,1104,24845,85,2,Potential_Leavers
19941,D3E07719,2021-06-01 20:52:23,Fashion, Mobile ,Netbanking,228,14346,1,2189,14172,47,2,Medium
19942,892C572B,2021-05-14 18:54:35,Fashion, Mobile ,EasyPay_Pay_Later,183,61366,6,1081,28212,76,2,Low
19943,99E684E7,2021-04-10 23:29:54,Travel, POS ,EasyPay_Cobrand_Card,3378,82917,28,6276,2325,24,8,High
19944,391A4952,2021-03-11 10:16:24,Website-services, Web ,Wallet,369,51118,16,7792,9673,61,1,Low
19945,1861881C,2021-03-30 12:50:57,Website-services, Web ,Netbanking,713,26672,15,4291,19858,49,3,Medium
19946,A82D7148,2021-06-09 12:43:27,Travel, Mobile ,EasyPay_Credit_Card,4069,69286,50,33254,4247,22,3,Medium
19947,CF10B556,2021-03-17 08:51:39,Travel, Web ,EasyPay_Credit_Card,4621,20516,47,42467,4321,18,4,Medium
19948,A4FB0EA3,2021-03-04 23:31:51,Travel, Mobile ,Netbanking,2456,16730,14,2400,19807,54,1,Medium
19949,37EB9441,2021-04-12 18:36:48,Website-services, Web ,Wallet,266,68112,15,7499,9596,67,0,Medium
19950,2034C872,2021-05-23 19:23:41,Others, Mobile ,EasyPay_Credit_Card,4531,64535,39,8074,1947,11,6,High
19951,B994A66A,2021-04-30 15:12:57,Website-services, Web ,Netbanking,246,51521,9,3202,15435,44,2,Medium
19952,E134E3FB,2021-04-15 05:04:36,Travel, Web ,EasyPay_Cobrand_Card,1257,87330,24,4334,3065,5,5,Low
19953,AFF0F79A,2021-04-25 23:58:10,Fashion, Web ,EasyPay_Pay_Later,50,57577,20,1034,19910,82,2,Potential_Leavers
